gml_id,ust_katego,alt_katego,ad,geojson
bursa_dinitesis.170,DİNİ TESİSLER,CAMİ,ALANYURT MH.YENİ KUBA CAMİ,"{""type"":""Point"",""coordinates"":[29.527562107,40.106192937]}"
bursa_dinitesis.171,DİNİ TESİSLER,CAMİ,ALİBEY MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.573443012,40.046743371]}"
bursa_dinitesis.172,DİNİ TESİSLER,CAMİ,AŞĞ.BALLIK MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.620511294,40.005779768]}"
bursa_dinitesis.173,DİNİ TESİSLER,CAMİ,BAHARİYE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.582146922,39.965227895]}"
bursa_dinitesis.174,DİNİ TESİSLER,CAMİ,BAHÇEKAYA MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.621147024,39.922862949]}"
bursa_dinitesis.175,DİNİ TESİSLER,CAMİ,BOĞAZ MH.AŞĞ.CAMİ,"{""type"":""Point"",""coordinates"":[29.531128066,40.176213495]}"
bursa_dinitesis.176,DİNİ TESİSLER,CAMİ,BURHANİYE CAMİ,"{""type"":""Point"",""coordinates"":[29.505637524,40.083470807]}"
bursa_dinitesis.177,DİNİ TESİSLER,CAMİ,CERRAH MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.448343483,40.071540576]}"
bursa_dinitesis.178,DİNİ TESİSLER,CAMİ,ÇARDAK CAMİ,"{""type"":""Point"",""coordinates"":[29.515053043,40.081035523]}"
bursa_dinitesis.179,DİNİ TESİSLER,CAMİ,ÇAYYAKA MH.YK.CAMİ,"{""type"":""Point"",""coordinates"":[29.47104127,40.005638691]}"
bursa_dinitesis.180,DİNİ TESİSLER,CAMİ,ÇAYYAKA MH.BOĞAZOVA YAYLASI CAMİ,"{""type"":""Point"",""coordinates"":[29.405654155,39.943896394]}"
bursa_dinitesis.181,DİNİ TESİSLER,CAMİ,ÇELTİKÇİ MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.472278538,40.072818305]}"
bursa_dinitesis.182,DİNİ TESİSLER,CAMİ,ÇERKEZ FINDIKLI MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.607227864,40.11783626]}"
bursa_dinitesis.183,DİNİ TESİSLER,CAMİ,ÇİMEN CAMİ,"{""type"":""Point"",""coordinates"":[29.507457111,40.074283808]}"
bursa_dinitesis.184,DİNİ TESİSLER,CAMİ,ÇİNİLİ CAMİ,"{""type"":""Point"",""coordinates"":[29.518792165,40.081629131]}"
bursa_dinitesis.185,DİNİ TESİSLER,CAMİ,DİPSİZGÖL MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.514711184,40.016554677]}"
bursa_dinitesis.186,DİNİ TESİSLER,CAMİ,DOĞANYURT MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.440803464,40.051338963]}"
bursa_dinitesis.187,DİNİ TESİSLER,CAMİ,DR.HALİLBEY CAMİ,"{""type"":""Point"",""coordinates"":[29.516839122,40.078111908]}"
bursa_dinitesis.188,DİNİ TESİSLER,CAMİ,EDEBEY MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.43607507,40.083809444]}"
bursa_dinitesis.189,DİNİ TESİSLER,CAMİ,ELMAÇAYIR MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.381619221,40.022973815]}"
bursa_dinitesis.190,DİNİ TESİSLER,CAMİ,EMİRSULTAN CAMİ,"{""type"":""Point"",""coordinates"":[29.512316243,40.063975041]}"
bursa_dinitesis.191,DİNİ TESİSLER,CAMİ,EYMİR MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.651197139,40.060294293]}"
bursa_dinitesis.192,DİNİ TESİSLER,CAMİ,GAZELLİ MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.51022468,39.965216423]}"
bursa_dinitesis.193,DİNİ TESİSLER,CAMİ,GEDİKPINAR MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.734632204,39.96710439]}"
bursa_dinitesis.194,DİNİ TESİSLER,CAMİ,GÖÇMENLER CAMİ,"{""type"":""Point"",""coordinates"":[29.502748928,40.078614059]}"
bursa_dinitesis.195,DİNİ TESİSLER,CAMİ,GÜNDÜZLÜ MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.602524427,39.985904308]}"
bursa_dinitesis.196,DİNİ TESİSLER,CAMİ,GÜZELYURT MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.719847629,40.025452341]}"
bursa_dinitesis.197,DİNİ TESİSLER,CAMİ,HACI KARA MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.627118489,39.967930071]}"
bursa_dinitesis.198,DİNİ TESİSLER,CAMİ,HACI YUSUF ŞAHİN CAMİ,"{""type"":""Point"",""coordinates"":[29.503420223,40.069755721]}"
bursa_dinitesis.199,DİNİ TESİSLER,CAMİ,HALHALCA MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.432844012,40.158864154]}"
bursa_dinitesis.200,DİNİ TESİSLER,CAMİ,HAMİDİYE CAMİ,"{""type"":""Point"",""coordinates"":[29.513891866,40.074650931]}"
bursa_dinitesis.201,DİNİ TESİSLER,CAMİ,HAMİTABAT MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.737501935,40.007545411]}"
bursa_dinitesis.202,DİNİ TESİSLER,CAMİ,HAYRİYE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.551767013,39.968961091]}"
bursa_dinitesis.203,DİNİ TESİSLER,CAMİ,HİLMİYE MH.YK.CAMİ,"{""type"":""Point"",""coordinates"":[29.595960882,39.951476465]}"
bursa_dinitesis.204,DİNİ TESİSLER,CAMİ,HOCA MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.475460983,40.055436518]}"
bursa_dinitesis.205,DİNİ TESİSLER,CAMİ,HUZUR MH. MEVLANA CAMİ,"{""type"":""Point"",""coordinates"":[29.456416298,40.118554268]}"
bursa_dinitesis.206,DİNİ TESİSLER,CAMİ,HUZUR MH. YEŞİL CAMİ,"{""type"":""Point"",""coordinates"":[29.45028161,40.118440915]}"
bursa_dinitesis.207,DİNİ TESİSLER,CAMİ,HÜRRİYET CAMİ,"{""type"":""Point"",""coordinates"":[29.516704371,40.072249514]}"
bursa_dinitesis.208,DİNİ TESİSLER,CAMİ,HZ. ALİ CAMİ,"{""type"":""Point"",""coordinates"":[29.461887285,40.129777122]}"
bursa_dinitesis.209,DİNİ TESİSLER,CAMİ,İCLALİYE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.480731742,39.986081128]}"
bursa_dinitesis.210,DİNİ TESİSLER,CAMİ,İSHAKPAŞA CAMİ,"{""type"":""Point"",""coordinates"":[29.512424353,40.079555951]}"
bursa_dinitesis.259,DİNİ TESİSLER,CAMİ,VEYSEL KARANİ CAMİ,"{""type"":""Point"",""coordinates"":[29.537204624,40.081759581]}"
bursa_dinitesis.211,DİNİ TESİSLER,CAMİ,İSKANİYE CEMİYET MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.685329359,40.122357752]}"
bursa_dinitesis.212,DİNİ TESİSLER,CAMİ,İSTAŞ CAMİ,"{""type"":""Point"",""coordinates"":[29.495338027,40.090652568]}"
bursa_dinitesis.213,DİNİ TESİSLER,CAMİ,K.YENİCE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.647472859,40.049314275]}"
bursa_dinitesis.214,DİNİ TESİSLER,CAMİ,KARAGÖLET MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.441528354,40.180822661]}"
bursa_dinitesis.215,DİNİ TESİSLER,CAMİ,KARAKADI MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.500397241,40.011087162]}"
bursa_dinitesis.216,DİNİ TESİSLER,CAMİ,KASIMEFENDİ CAMİ,"{""type"":""Point"",""coordinates"":[29.512864048,40.077935997]}"
bursa_dinitesis.217,DİNİ TESİSLER,CAMİ,KAYAPINAR MH.AFETEVLERİ CAMİ,"{""type"":""Point"",""coordinates"":[29.388805605,40.061311417]}"
bursa_dinitesis.218,DİNİ TESİSLER,CAMİ,KEMALPAŞA CAMİ,"{""type"":""Point"",""coordinates"":[29.506593645,40.079216125]}"
bursa_dinitesis.219,DİNİ TESİSLER,CAMİ,KEMALPAŞA MH. ERENLER CAMİ,"{""type"":""Point"",""coordinates"":[29.490503175,40.075746814]}"
bursa_dinitesis.220,DİNİ TESİSLER,CAMİ,KESTANEALAN MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.49663193,40.003291738]}"
bursa_dinitesis.221,DİNİ TESİSLER,CAMİ,KINIK MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.657306982,40.019490191]}"
bursa_dinitesis.222,DİNİ TESİSLER,CAMİ,KOCAKONAK MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.692672503,39.997214256]}"
bursa_dinitesis.223,DİNİ TESİSLER,CAMİ,KONURLAR MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.586007544,39.982350487]}"
bursa_dinitesis.224,DİNİ TESİSLER,CAMİ,KOZLUCA MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.563359088,40.122608513]}"
bursa_dinitesis.225,DİNİ TESİSLER,CAMİ,KULACA MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.572080468,40.079379054]}"
bursa_dinitesis.226,DİNİ TESİSLER,CAMİ,KURŞUNLU MH.YILDIRIM CAMİ,"{""type"":""Point"",""coordinates"":[29.666103296,40.035741132]}"
bursa_dinitesis.227,DİNİ TESİSLER,CAMİ,MADEN MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.536748211,39.988291587]}"
bursa_dinitesis.228,DİNİ TESİSLER,CAMİ,MAHMUDİYE MH. ŞENOL MESCİDİ,"{""type"":""Point"",""coordinates"":[29.523057452,40.078723589]}"
bursa_dinitesis.229,DİNİ TESİSLER,CAMİ,MESRURİYE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.609487755,39.9249401]}"
bursa_dinitesis.230,DİNİ TESİSLER,CAMİ,MESUDİYE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.529261332,40.082841464]}"
bursa_dinitesis.231,DİNİ TESİSLER,CAMİ,MEZİT MH.YK.CAMİ,"{""type"":""Point"",""coordinates"":[29.714900218,39.924184116]}"
bursa_dinitesis.232,DİNİ TESİSLER,CAMİ,MEZİT MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.709870701,39.930930114]}"
bursa_dinitesis.233,DİNİ TESİSLER,CAMİ,MURATBEY MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.569879287,39.987993151]}"
bursa_dinitesis.234,DİNİ TESİSLER,CAMİ,OLUKMAN MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.648377544,40.100765764]}"
bursa_dinitesis.235,DİNİ TESİSLER,CAMİ,ORHANİYE MH. YUNUSEMRE CAMİ,"{""type"":""Point"",""coordinates"":[29.520825423,40.093207207]}"
bursa_dinitesis.236,DİNİ TESİSLER,CAMİ,OSMANİYE CAMİ,"{""type"":""Point"",""coordinates"":[29.507666916,40.081598052]}"
bursa_dinitesis.237,DİNİ TESİSLER,CAMİ,OSMANİYE MH. SANİ KONUKOĞLU CAMİ,"{""type"":""Point"",""coordinates"":[29.509713877,40.081413101]}"
bursa_dinitesis.238,DİNİ TESİSLER,CAMİ,OSMANİYEKÖY MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.693752454,39.952029122]}"
bursa_dinitesis.239,DİNİ TESİSLER,CAMİ,OYLAT KAPLICALARI CAMİ,"{""type"":""Point"",""coordinates"":[29.586983403,39.928821936]}"
bursa_dinitesis.240,DİNİ TESİSLER,CAMİ,ÖZLÜCE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.6651098,40.019556795]}"
bursa_dinitesis.241,DİNİ TESİSLER,CAMİ,SAADET MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.576371766,39.930093688]}"
bursa_dinitesis.242,DİNİ TESİSLER,CAMİ,SARIPINAR MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.466573938,40.034103266]}"
bursa_dinitesis.243,DİNİ TESİSLER,CAMİ,SİNANBEY CAMİ,"{""type"":""Point"",""coordinates"":[29.512936585,40.081085144]}"
bursa_dinitesis.244,DİNİ TESİSLER,CAMİ,SOĞUKDERE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.519130116,39.997530155]}"
bursa_dinitesis.245,DİNİ TESİSLER,CAMİ,SULHİYE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.703925286,39.927567283]}"
bursa_dinitesis.246,DİNİ TESİSLER,CAMİ,SUNGURPAŞA MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.483968391,40.184371027]}"
bursa_dinitesis.247,DİNİ TESİSLER,CAMİ,SÜLEYMANİYE CAMİ,"{""type"":""Point"",""coordinates"":[29.50396568,40.086193119]}"
bursa_dinitesis.248,DİNİ TESİSLER,CAMİ,SÜLEYMANİYE MH. HALİTPAŞA CAMİ,"{""type"":""Point"",""coordinates"":[29.49963898,40.084348906]}"
bursa_dinitesis.249,DİNİ TESİSLER,CAMİ,SÜPÜRTÜ MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.621846536,40.07577851]}"
bursa_dinitesis.250,DİNİ TESİSLER,CAMİ,ŞEHİTLER MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.420066057,40.144842751]}"
bursa_dinitesis.251,DİNİ TESİSLER,CAMİ,ŞİPALİ MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.558218312,40.093871676]}"
bursa_dinitesis.252,DİNİ TESİSLER,CAMİ,TAHTAKÖPRÜ MH.HAMİDİYE CAMİ,"{""type"":""Point"",""coordinates"":[29.646304397,39.949204156]}"
bursa_dinitesis.253,DİNİ TESİSLER,CAMİ,TEKKE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.675048412,40.117917985]}"
bursa_dinitesis.254,DİNİ TESİSLER,CAMİ,TOKUŞ MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.544553968,40.137332748]}"
bursa_dinitesis.255,DİNİ TESİSLER,CAMİ,TURGUTALP CAMİ,"{""type"":""Point"",""coordinates"":[29.495381826,40.081053778]}"
bursa_dinitesis.256,DİNİ TESİSLER,CAMİ,TURGUTALPKÖY MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.387472358,40.042086047]}"
bursa_dinitesis.257,DİNİ TESİSLER,CAMİ,ULUDAĞ CAMİ,"{""type"":""Point"",""coordinates"":[29.524970249,40.112421735]}"
bursa_dinitesis.258,DİNİ TESİSLER,CAMİ,URGANCILAR CAMİ,"{""type"":""Point"",""coordinates"":[29.518125107,40.067458866]}"
bursa_dinitesis.260,DİNİ TESİSLER,CAMİ,YENİCE MH.ÇARŞI CAMİ,"{""type"":""Point"",""coordinates"":[29.419629865,40.088693798]}"
bursa_dinitesis.261,DİNİ TESİSLER,CAMİ,YENİCE MH.HZ.ÖMER CAMİ,"{""type"":""Point"",""coordinates"":[29.422884406,40.08625495]}"
bursa_dinitesis.262,DİNİ TESİSLER,CAMİ,YENİCE MH.YENİ CAMİ,"{""type"":""Point"",""coordinates"":[29.418188862,40.090960169]}"
bursa_dinitesis.263,DİNİ TESİSLER,CAMİ,YEŞİL CAMİ,"{""type"":""Point"",""coordinates"":[29.497762662,40.07728345]}"
bursa_dinitesis.264,DİNİ TESİSLER,CAMİ,YILDIRIM CAMİ,"{""type"":""Point"",""coordinates"":[29.512162804,40.080056527]}"
bursa_dinitesis.265,DİNİ TESİSLER,CAMİ,YİĞİT MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.603524595,40.07942937]}"
bursa_dinitesis.266,DİNİ TESİSLER,CAMİ,YK. BALLIK MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.642468065,39.98731425]}"
bursa_dinitesis.267,DİNİ TESİSLER,CAMİ,HASANKÖY MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.199703656,40.238602484]}"
bursa_dinitesis.268,DİNİ TESİSLER,CAMİ,İLÇE MÜFTÜLÜĞÜ,"{""type"":""Point"",""coordinates"":[29.723815382,40.43028793]}"
bursa_dinitesis.269,DİNİ TESİSLER,CAMİ,AYASOFYA (ORHAN) CAMİ,"{""type"":""Point"",""coordinates"":[29.72049185,40.43019426]}"
bursa_dinitesis.270,DİNİ TESİSLER,CAMİ,AYDINLAR MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.643936716,40.373893621]}"
bursa_dinitesis.271,DİNİ TESİSLER,CAMİ,BAYINDIR MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.546018476,40.527110208]}"
bursa_dinitesis.272,DİNİ TESİSLER,CAMİ,BOYALICA MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.562898883,40.483509052]}"
bursa_dinitesis.273,DİNİ TESİSLER,CAMİ,CEBECİ CAMİ,"{""type"":""Point"",""coordinates"":[29.716639849,40.432656056]}"
bursa_dinitesis.274,DİNİ TESİSLER,CAMİ,ÇAKIRCA MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.66240995,40.47021525]}"
bursa_dinitesis.275,DİNİ TESİSLER,CAMİ,ÇAMOLUK MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.7943935,40.395045147]}"
bursa_dinitesis.276,DİNİ TESİSLER,CAMİ,ÇAMPINAR MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.741966502,40.381075287]}"
bursa_dinitesis.277,DİNİ TESİSLER,CAMİ,ÇANDARLI MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.834304569,40.541518976]}"
bursa_dinitesis.278,DİNİ TESİSLER,CAMİ,ÇINARLI CAMİ,"{""type"":""Point"",""coordinates"":[29.721723669,40.435384951]}"
bursa_dinitesis.279,DİNİ TESİSLER,CAMİ,ÇİÇEKLİ MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.780251952,40.409488791]}"
bursa_dinitesis.280,DİNİ TESİSLER,CAMİ,DERBENT MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.670787954,40.357444725]}"
bursa_dinitesis.281,DİNİ TESİSLER,CAMİ,ELBEYLİ MH. KARAKAŞ CAMİ,"{""type"":""Point"",""coordinates"":[29.719417557,40.487162291]}"
bursa_dinitesis.282,DİNİ TESİSLER,CAMİ,ELBEYLİ MH.HAL CAMİ,"{""type"":""Point"",""coordinates"":[29.713571426,40.473063212]}"
bursa_dinitesis.283,DİNİ TESİSLER,CAMİ,ELMALI MH.ÖZEKDERE CAMİ,"{""type"":""Point"",""coordinates"":[29.888607649,40.551318384]}"
bursa_dinitesis.284,DİNİ TESİSLER,CAMİ,ELMALI MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.879744957,40.516498371]}"
bursa_dinitesis.285,DİNİ TESİSLER,CAMİ,ELMALI MH.PAŞA CAMİ,"{""type"":""Point"",""coordinates"":[29.879340181,40.51659659]}"
bursa_dinitesis.286,DİNİ TESİSLER,CAMİ,ELMALI MH.SIĞIRHİSAR CAMİ,"{""type"":""Point"",""coordinates"":[29.857191168,40.528702998]}"
bursa_dinitesis.287,DİNİ TESİSLER,CAMİ,EŞREFZADE CAMİ,"{""type"":""Point"",""coordinates"":[29.723781931,40.4308162]}"
bursa_dinitesis.288,DİNİ TESİSLER,CAMİ,GÜRMÜZLÜ MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.760206914,40.511371287]}"
bursa_dinitesis.289,DİNİ TESİSLER,CAMİ,HACI HAMZA CAMİ,"{""type"":""Point"",""coordinates"":[29.72353844,40.430370834]}"
bursa_dinitesis.290,DİNİ TESİSLER,CAMİ,HACI OSMAN MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.82213453,40.553032381]}"
bursa_dinitesis.291,DİNİ TESİSLER,CAMİ,HACI OSMAN MH.SARISU CAMİ,"{""type"":""Point"",""coordinates"":[29.78029027,40.58219083]}"
bursa_dinitesis.292,DİNİ TESİSLER,CAMİ,TOPKAPI CAMİ,"{""type"":""Point"",""coordinates"":[29.728130472,40.434568497]}"
bursa_dinitesis.293,DİNİ TESİSLER,CAMİ,HOCA AHMET YESEVİ CAMİ,"{""type"":""Point"",""coordinates"":[29.711736344,40.451404875]}"
bursa_dinitesis.294,DİNİ TESİSLER,CAMİ,İNİKLİ MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.728436281,40.496183439]}"
bursa_dinitesis.295,DİNİ TESİSLER,CAMİ,KARA HALİL HAYRETTİN PAŞA CAMİ,"{""type"":""Point"",""coordinates"":[29.720216893,40.425064912]}"
bursa_dinitesis.296,DİNİ TESİSLER,CAMİ,KARATEKİN MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.880066053,40.43751553]}"
bursa_dinitesis.297,DİNİ TESİSLER,CAMİ,MAHMUDİYE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.600526267,40.522498044]}"
bursa_dinitesis.298,DİNİ TESİSLER,CAMİ,MAHMUTÇELEBİ CAMİ,"{""type"":""Point"",""coordinates"":[29.720213727,40.429091207]}"
bursa_dinitesis.299,DİNİ TESİSLER,CAMİ,MÜŞKÜLE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.539865813,40.377960223]}"
bursa_dinitesis.300,DİNİ TESİSLER,CAMİ,ORHANİYE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.659539007,40.506896977]}"
bursa_dinitesis.301,DİNİ TESİSLER,CAMİ,ÖMERLİ MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.720966622,40.50955042]}"
bursa_dinitesis.302,DİNİ TESİSLER,CAMİ,SANSARAK MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.829869061,40.490078752]}"
bursa_dinitesis.303,DİNİ TESİSLER,CAMİ,SÜLEYMANİYE MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.680718721,40.570148301]}"
bursa_dinitesis.304,DİNİ TESİSLER,CAMİ,ŞEYH KUTBÜDDİN CAMİ,"{""type"":""Point"",""coordinates"":[29.72632814,40.430874141]}"
bursa_dinitesis.305,DİNİ TESİSLER,CAMİ,TACİR MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.739965472,40.527248022]}"
bursa_dinitesis.306,DİNİ TESİSLER,CAMİ,YÖRÜKLER MH.CAMİ,"{""type"":""Point"",""coordinates"":[29.621267631,40.534800873]}"
bursa_dinitesis.307,DİNİ TESİSLER,CAMİ,AKÇAKOYUN MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.363639747,40.259683883]}"
bursa_dinitesis.308,DİNİ TESİSLER,CAMİ,ARIZKÖY MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.228580675,40.254639568]}"
bursa_dinitesis.309,DİNİ TESİSLER,CAMİ,BALLIKAYA MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.530037119,40.36688744]}"
bursa_dinitesis.310,DİNİ TESİSLER,CAMİ,BAYRAMDERE MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.387317961,40.378788112]}"
bursa_dinitesis.311,DİNİ TESİSLER,CAMİ,BEYLİK MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.182480207,40.098117658]}"
bursa_dinitesis.312,DİNİ TESİSLER,CAMİ,BOĞAZKÖY MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.445981328,40.363629744]}"
bursa_dinitesis.313,DİNİ TESİSLER,CAMİ,ÇAVUŞKÖY MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.112434503,40.238202331]}"
bursa_dinitesis.314,DİNİ TESİSLER,CAMİ,ÇEŞNİGİR MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.511079565,40.323038747]}"
bursa_dinitesis.315,DİNİ TESİSLER,CAMİ,DAĞESEMEN MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.33695073,40.299216509]}"
bursa_dinitesis.316,DİNİ TESİSLER,CAMİ,DAĞKADI MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.196641279,40.261381914]}"
bursa_dinitesis.317,DİNİ TESİSLER,CAMİ,DOĞLA MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.239497674,40.285095771]}"
bursa_dinitesis.318,DİNİ TESİSLER,CAMİ,EKİNLİ MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.502705484,40.363735503]}"
bursa_dinitesis.319,DİNİ TESİSLER,CAMİ,EKMEKÇİ MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.45927767,40.326866792]}"
bursa_dinitesis.320,DİNİ TESİSLER,CAMİ,ESENTEPE CAMİ,"{""type"":""Point"",""coordinates"":[28.369148801,40.21894103]}"
bursa_dinitesis.321,DİNİ TESİSLER,CAMİ,FATİH CAMİ,"{""type"":""Point"",""coordinates"":[28.367373633,40.20947066]}"
bursa_dinitesis.322,DİNİ TESİSLER,CAMİ,FEVZİPAŞA MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.253417029,40.234212768]}"
bursa_dinitesis.323,DİNİ TESİSLER,CAMİ,GAZİ MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.362597307,40.209183954]}"
bursa_dinitesis.324,DİNİ TESİSLER,CAMİ,GAZİ MH.KARACAPAŞA CAMİ,"{""type"":""Point"",""coordinates"":[28.362856293,40.205394]}"
bursa_dinitesis.325,DİNİ TESİSLER,CAMİ,GÖLECİK MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.300209732,40.279979805]}"
bursa_dinitesis.326,DİNİ TESİSLER,CAMİ,GÜNGÖRMEZ MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.351373339,40.314231707]}"
bursa_dinitesis.327,DİNİ TESİSLER,CAMİ,H. ALİ CAMİ,"{""type"":""Point"",""coordinates"":[28.355852241,40.211890356]}"
bursa_dinitesis.328,DİNİ TESİSLER,CAMİ,H. EMİNÜN ÇAMLIK CAMİ,"{""type"":""Point"",""coordinates"":[28.37189583,40.218413426]}"
bursa_dinitesis.329,DİNİ TESİSLER,CAMİ,H. HASAN CAMİ,"{""type"":""Point"",""coordinates"":[28.353562172,40.211614621]}"
bursa_dinitesis.330,DİNİ TESİSLER,CAMİ,H. OSMAN DÖL CAMİ,"{""type"":""Point"",""coordinates"":[28.360331011,40.210180447]}"
bursa_dinitesis.331,DİNİ TESİSLER,CAMİ,HACI ALİ ÜSKÜDAR CAMİ,"{""type"":""Point"",""coordinates"":[28.372716301,40.215405074]}"
bursa_dinitesis.332,DİNİ TESİSLER,CAMİ,HACI CEMALİ CAMİ,"{""type"":""Point"",""coordinates"":[28.361093782,40.218372937]}"
bursa_dinitesis.333,DİNİ TESİSLER,CAMİ,YOLAĞZI MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.317235795,40.132045915]}"
bursa_dinitesis.334,DİNİ TESİSLER,CAMİ,HARMANLI MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.426294638,40.248627447]}"
bursa_dinitesis.335,DİNİ TESİSLER,CAMİ,HAYIRLAR MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.447789438,40.290182871]}"
bursa_dinitesis.336,DİNİ TESİSLER,CAMİ,HOTANLI MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.311784413,40.209877785]}"
bursa_dinitesis.337,DİNİ TESİSLER,CAMİ,İKİZCE MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.658632398,40.227158635]}"
bursa_dinitesis.338,DİNİ TESİSLER,CAMİ,İNKAYA MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.559904934,40.300813094]}"
bursa_dinitesis.339,DİNİ TESİSLER,CAMİ,İSMETPAŞA MH.CAMİ,"{""type"":""Point"",""coordinates"":[28.173959826,40.156027314]}"
bursa_dinitesis.340,DİNİ TESİSLER,CAMİ,KARAKOCA MH.1.CAMİ,"{""type"":""Point"",""coordinates"":[28.562212319,40.265757387]}"
